run_kind,run_index,seed,step,operation,direction,seat,route,message_kind,payload_bytes,encode_ns,decode_ns
"warmup","1","20260910","25","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1927","94907","309350"
"warmup","1","20260910","26","PLAY_ONE","client_to_host","3","remote_codec","command","172","57517","94107"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","45115","66745"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1952","82525","304501"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1803","86061","256701"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1921","87744","264015"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1948","86673","470532"
"warmup","1","20260910","26","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1954","87032","272842"
"warmup","1","20260910","27","CHALLENGE","client_to_host","4","remote_codec","command","151","59592","96121"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","4","remote_codec","receipt","155","50224","77776"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1930","97732","321001"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1781","109666","253134"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1899","86903","252963"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1928","102842","281597"
"warmup","1","20260910","27","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1932","108082","304189"
"warmup","1","20260910","28","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1925","109856","343724"
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1777","125895","289201"
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1928","125375","319599"
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1925","109355","264095"
"warmup","1","20260910","28","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1924","87314","322113"
"warmup","1","20260910","29","PLAY_ONE","client_to_host","4","remote_codec","command","172","63419","80220"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","4","remote_codec","receipt","155","40106","68138"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1952","85420","305853"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1804","82826","241332"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1955","82124","450074"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1923","97713","275777"
"warmup","1","20260910","29","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1949","96311","295473"
"warmup","1","20260910","30","CHALLENGE","client_to_host","5","remote_codec","command","151","53339","73739"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","5","remote_codec","receipt","155","40436","64100"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1929","77836","262682"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1781","78918","256340"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1932","81072","255137"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1900","79028","245630"
"warmup","1","20260910","30","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1928","82364","278081"
"warmup","1","20260910","31","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1927","256450","298038"
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1778","78667","233487"
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1926","76944","266719"
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1926","81163","279353"
"warmup","1","20260910","31","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1925","80661","252663"
"warmup","1","20260910","32","PLAY_ONE","client_to_host","5","remote_codec","command","172","48821","72766"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","5","remote_codec","receipt","155","43862","62918"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1954","80250","251491"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1805","84488","221575"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1953","113653","590897"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1953","98264","278221"
"warmup","1","20260910","32","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1924","159579","390000"
"warmup","1","20260910","33","CHALLENGE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1929","203642","308848"
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1780","86682","262602"
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1928","84438","315862"
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1928","104216","384891"
"warmup","1","20260910","33","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1780","95018","286547"
"warmup","1","20260910","34","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1925","130184","303478"
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1776","127459","289002"
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1923","106700","313126"
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1924","117220","344415"
"warmup","1","20260910","34","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1776","92404","280795"
"warmup","1","20260910","35","PLAY_ONE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1950","125495","319949"
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1803","92183","281758"
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1950","120586","459170"
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1951","96180","318526"
"warmup","1","20260910","35","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1803","116458","290404"
"warmup","1","20260910","36","CHALLENGE","client_to_host","1","remote_codec","command","151","56155","83918"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","1","remote_codec","receipt","155","58750","109104"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1778","93705","284563"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1778","92233","233046"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1925","75220","285535"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1926","84278","273392"
"warmup","1","20260910","36","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1778","77255","245991"
"warmup","1","20260910","37","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1774","91060","260679"
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1774","79760","267782"
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1919","80761","255439"
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1921","73788","241723"
"warmup","1","20260910","37","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1774","70763","249858"
"warmup","1","20260910","38","PLAY_ONE","client_to_host","3","remote_codec","command","172","54442","81082"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","57217","69780"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1801","84068","291215"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1801","80621","258464"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1918","79900","423493"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1946","107532","277049"
"warmup","1","20260910","38","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1801","82495","320641"
"warmup","1","20260910","39","CHALLENGE","client_to_host","4","remote_codec","command","151","77385","99456"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","4","remote_codec","receipt","155","40927","84488"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1779","77254","266610"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1779","80080","248505"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1896","78688","215083"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1926","72606","234108"
"warmup","1","20260910","39","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1779","69851","218219"
"warmup","1","20260910","40","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1774","82725","222486"
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1774","76132","257332"
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1922","87404","232916"
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1919","80120","228408"
"warmup","1","20260910","40","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1774","72987","199233"
"warmup","1","20260910","41","PLAY_ONE","client_to_host","4","remote_codec","command","172","53670","71073"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","4","remote_codec","receipt","155","39944","58991"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1801","85851","215052"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1801","72946","255529"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1949","80220","387366"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1918","74880","253054"
"warmup","1","20260910","41","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1801","79188","209974"
"warmup","1","20260910","42","CHALLENGE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1778","84158","232465"
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1778","103704","203080"
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1926","74610","219902"
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1895","71744","232546"
"warmup","1","20260910","42","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1778","72916","234459"
"warmup","1","20260910","43","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1776","87043","223018"
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1776","102773","202469"
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1929","77966","246622"
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1929","128290","244548"
"warmup","1","20260910","43","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1776","118953","206396"
"warmup","1","20260910","44","PLAY_ONE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1803","102852","227146"
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1803","103083","213470"
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1954","74560","225142"
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1956","204213","263163"
"warmup","1","20260910","44","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1803","77826","203982"
"warmup","1","20260910","45","CHALLENGE","client_to_host","3","remote_codec","command","151","46197","62998"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","3","remote_codec","receipt","155","35887","58008"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1783","101209","216335"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1783","72966","201357"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1936","73147","220303"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1936","75632","251682"
"warmup","1","20260910","45","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1783","75111","202589"
"warmup","1","20260910","46","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1778","96481","240721"
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1778","219481","212378"
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1927","101440","230362"
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1929","98854","232005"
"warmup","1","20260910","46","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1778","74540","212788"
"warmup","1","20260910","47","PLAY_ONE","client_to_host","3","remote_codec","command","173","46718","64892"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","40246","56966"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1805","72756","204763"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1805","64612","198582"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1925","77556","265197"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1954","76724","377136"
"warmup","1","20260910","47","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1805","87123","355997"
"warmup","1","20260910","48","CHALLENGE","client_to_host","4","remote_codec","command","151","52118","132839"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","4","remote_codec","receipt","155","45105","68899"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1778","126777","305713"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1778","91020","303899"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1898","84057","300032"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1778","83206","327544"
"warmup","1","20260910","48","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1778","87043","318798"
"warmup","1","20260910","49","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1774","94146","307436"
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1774","77545","304340"
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1925","87003","319969"
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1774","87093","249247"
"warmup","1","20260910","49","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1774","73739","295143"
"warmup","1","20260910","50","PLAY_ONE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1801","86623","268533"
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1801","74590","308367"
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1950","84808","286998"
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1801","72225","419616"
"warmup","1","20260910","50","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1801","80571","278622"
"warmup","1","20260910","51","CHALLENGE","client_to_host","3","remote_codec","command","151","51396","78747"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","3","remote_codec","receipt","155","65473","67377"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1780","71133","254587"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1780","71284","249918"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1931","75101","306895"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1780","73558","244809"
"warmup","1","20260910","51","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1780","68969","254747"
"warmup","1","20260910","52","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1777","81393","286226"
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1777","73467","240370"
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1927","97583","281106"
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1777","71404","263854"
"warmup","1","20260910","52","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1777","139832","328766"
"warmup","1","20260910","53","PLAY_ONE","client_to_host","3","remote_codec","command","173","143509","95609"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","56506","78517"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1804","209562","290353"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1804","137818","308889"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1924","83396","312856"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1804","81803","322685"
"warmup","1","20260910","53","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1804","80661","432650"
"warmup","1","20260910","54","CHALLENGE","client_to_host","0","host_local_object","command",,,
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1777","84118","282449"
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1777","78948","295894"
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1897","91601","350336"
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1777","97873","293950"
"warmup","1","20260910","54","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1777","78487","266379"
"sample","0","20260910","0","INITIAL","host_to_recipient","0","host_local_object","welcome",,,
"sample","0","20260910","1","JOIN","client_to_host","1","remote_codec","join","192","55755","63429"
"sample","0","20260910","1","JOIN","host_to_recipient","1","remote_codec","welcome","599","78718","135464"
"sample","0","20260910","1","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","2","JOIN","client_to_host","2","remote_codec","join","192","34955","101470"
"sample","0","20260910","2","JOIN","host_to_recipient","2","remote_codec","welcome","671","55985","126256"
"sample","0","20260910","2","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","2","JOIN","host_to_recipient","1","remote_codec","snapshot","554","39003","143679"
"sample","0","20260910","3","JOIN","client_to_host","3","remote_codec","join","193","61005","54412"
"sample","0","20260910","3","JOIN","host_to_recipient","3","remote_codec","welcome","744","51857","132067"
"sample","0","20260910","3","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","3","JOIN","host_to_recipient","1","remote_codec","snapshot","627","124794","156924"
"sample","0","20260910","3","JOIN","host_to_recipient","2","remote_codec","snapshot","627","55695","114415"
"sample","0","20260910","4","JOIN","client_to_host","4","remote_codec","join","193","39323","89027"
"sample","0","20260910","4","JOIN","host_to_recipient","4","remote_codec","welcome","817","80361","135213"
"sample","0","20260910","4","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","4","JOIN","host_to_recipient","1","remote_codec","snapshot","700","52588","113082"
"sample","0","20260910","4","JOIN","host_to_recipient","2","remote_codec","snapshot","700","36478","107441"
"sample","0","20260910","4","JOIN","host_to_recipient","3","remote_codec","snapshot","700","37440","114415"
"sample","0","20260910","5","JOIN","client_to_host","5","remote_codec","join","193","31910","75302"
"sample","0","20260910","5","JOIN","host_to_recipient","5","remote_codec","welcome","890","56145","161813"
"sample","0","20260910","5","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","5","JOIN","host_to_recipient","1","remote_codec","snapshot","773","42410","118351"
"sample","0","20260910","5","JOIN","host_to_recipient","2","remote_codec","snapshot","773","66955","123362"
"sample","0","20260910","5","JOIN","host_to_recipient","3","remote_codec","snapshot","773","36638","118051"
"sample","0","20260910","5","JOIN","host_to_recipient","4","remote_codec","snapshot","773","36709","143128"
"sample","0","20260910","6","READY","client_to_host","1","remote_codec","command","163","40787","64591"
"sample","0","20260910","6","READY","host_to_recipient","1","remote_codec","receipt","154","30647","56776"
"sample","0","20260910","6","READY","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","6","READY","host_to_recipient","1","remote_codec","snapshot","772","41608","142948"
"sample","0","20260910","6","READY","host_to_recipient","2","remote_codec","snapshot","772","80300","120656"
"sample","0","20260910","6","READY","host_to_recipient","3","remote_codec","snapshot","772","35496","114444"
"sample","0","20260910","6","READY","host_to_recipient","4","remote_codec","snapshot","772","34876","145353"
"sample","0","20260910","6","READY","host_to_recipient","5","remote_codec","snapshot","772","36248","112250"
"sample","0","20260910","7","READY","client_to_host","2","remote_codec","command","163","37700","57558"
"sample","0","20260910","7","READY","host_to_recipient","2","remote_codec","receipt","154","34675","53450"
"sample","0","20260910","7","READY","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","7","READY","host_to_recipient","1","remote_codec","snapshot","771","34945","256711"
"sample","0","20260910","7","READY","host_to_recipient","2","remote_codec","snapshot","771","39004","147286"
"sample","0","20260910","7","READY","host_to_recipient","3","remote_codec","snapshot","771","44543","136776"
"sample","0","20260910","7","READY","host_to_recipient","4","remote_codec","snapshot","771","42580","138369"
"sample","0","20260910","7","READY","host_to_recipient","5","remote_codec","snapshot","771","58069","143729"
"sample","0","20260910","8","READY","client_to_host","3","remote_codec","command","163","64280","108773"
"sample","0","20260910","8","READY","host_to_recipient","3","remote_codec","receipt","154","44083","75151"
"sample","0","20260910","8","READY","host_to_recipient","0","host_local_object","snapshot",,,
"sample","0","20260910","8","READY","host_to_recipient","1","remote_codec","snapshot","770","49823","154469"
"sample","0","20260910","8","READY","host_to_recipient","2","remote_codec","snapshot","770","49824","143268"
